sentID.BTEC	sentID	dialect	pred_dialect	raw	CODA
4161	4418	RAB	RAB	إيلا خديت جوج، بشحال تخليها؟	ايلا خذيت جوج، بشحال تخليها؟
4178	4419	RAB	RAB	تبغي شوية ديال أتاي؟	تبغي شوية ديال أتاي؟
4196	4420	RAB	RAB	هادشي بصح؟	هاد الشي بالصح؟
4236	4421	RAB	RAB	واش عندكم شي مسكن الألم في هاد الفندق؟	واش عندكم شي مسكن الالم في هاد الفندق؟
4257	4422	RAB	RAB	اسمح ليا، منقدرش. نقدر نحبس غير فالفنادق لي كاينين في هاد اللائحة.	اسمح لي، ما نقدرش. نقدر نحبس غير فالفنادق اللي كاينين في هاد اللائحة.
4268	4423	RAB	RAB	شحال الرقم ديال الباب؟	شحال الرقم ديال الباب؟
4327	4424	RAB	RAB	خرج من ديك البلاصة و دور على ليمن، عافاك.	اخرج من ديك البلاصة ودور على الايمن، عافاك.
4338	4425	RAB	RAB	فين هوما الدروج؟	فين هوما الدروج؟
4366	4426	RAB	TUN	مقصدتش الأدية.	ما قصدتش الاذية.
4433	4427	RAB	RAB	سمحلي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟	اسمح لي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟
4455	4428	RAB	RAB	كنفضل الأوطوماتيك.	كنفضل الاوطوماتيك.
4477	4429	RAB	RAB	بغيت ناخد الرحلة الجاية لبوسطن.	بغيت ناخذ الرحلة الجاية لبوسطن.
4520	4430	RAB	RAB	بغيت ندير اتصال دولي لليابان، عافاك.	بغيت ندير اتصال دولي لليابان، عافاك.
4530	4431	RAB	RAB	مع الكريمة و السكر، عافاك.	مع الكريمة والسكر، عافاك.
4534	4432	RAB	RAB	كاين واحد الكازينو في المدينة.	كاين واحد الكازينو في المدينة.
4535	4433	RAB	RAB	فيا الجوع.	في الجوع.
4538	4434	RAB	RAB	ممكن تعطيني الويسكي مع الموناضة و البراندي، عافاك؟	ممكن تعطيني الويسكي مع الموناضة والبراندي، عافاك؟
4632	4435	RAB	TUN	تختار جيبي .	تختار جيبي.
4636	4436	RAB	RAB	حط فلوسك حدا فمك.	حط فلوسك حدا فمك.
4661	4437	RAB	RAB	واش عندك شي جرائد يابانية؟	واش عندك شي جرائد يابانية؟
4677	4438	RAB	CAI	ممكن ندخل؟	ممكن ندخل؟
4698	4439	RAB	RAB	إيلا بغيتي الخدمة ليوم واحد، الثمن الإضافي غايتزاد بنسبة خمسين فالمائة، واش مزيان بالنسبة ليك؟	ايلا بغيتي الخدمة ليوم واحد، الثمن الاضافي غيتزاد بنسبة خمسين فالمية، واش مزيان بالنسبة ليك؟
4730	4440	RAB	RAB	"هادي فيها لصاقة ""ميكي ماوس""."	"هادي فيها لصاقة ""ميكي ماوس""."
4758	4441	RAB	RAB	خايف لا الصديق ديالي مايقدرش يشوفني.	خايف لا الصديق ديالي ما يقدرش يشوفني.
4760	4442	RAB	RAB	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟
4770	4443	RAB	RAB	واش تمشي تاكل معايا شي ماكلة خفيفة؟	واش تمشي تاكل معاي شي ماكلة خفيفة؟
4786	4444	RAB	RAB	هي الشركة ديال مركز قانون الضرائب.	هي الشركة ديال مركز قانون الضرائب.
4823	4445	RAB	RAB	منين نقدر نشري لباس تقليدي؟	منين نقدر نشري لباس تقليدي؟
4839	4446	RAB	RAB	واش كاتقبل شيكات سياحية؟	واش كتقبل شيكات سياحية؟
4873	4447	RAB	RAB	طوموبيل لناس لي مكيكميوش، عافاك.	طوموبيل لناس اللي ما كيكميوش، عافاك.
4876	4448	RAB	RAB	عافاك، كتب العنوان ديالك ديال دابا.	عافاك، اكتب العنوان ديالك ديال دابا.
4878	4449	RAB	RAB	حنا موجودين دابا باش نجاوبو على أي استفسارات عندك.	احنا موجودين دابا باش نجاوبوا على اي استفسارات عندك.
4926	4450	RAB	RAB	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، ربعة.	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، اربعة.
4944	4451	RAB	RAB	أنا كنتلوا، ونتا باش كتحس؟	انا كنتلوا، وانت باش كتحس؟
4965	4452	RAB	RAB	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.
4976	4453	RAB	RAB	حجزت بلاصة حدا السرجم.	حجزت بلاصة حدا السرجم.
4989	4454	RAB	RAB	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.
4997	4455	RAB	RAB	شي علامة تجارية وحدا أخرى؟	شي علامة تجارية واحدة اخرى؟
4999	4456	RAB	RAB	راها لتحت فالجنوب.	راها لتحت فالجنوب.
5007	4457	RAB	RAB	واحد الرزمة ديال الأفلام كحل وبيض، عشرين صورة، عافاك.	واحد الرزمة ديال الافلام كحل وبيض، عشرين صورة، عافاك.
5013	4458	RAB	RAB	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.
5032	4459	RAB	RAB	سمحلي عفاك. واخا توريني الطريق من هنايا ديال اقرب بنكا؟	اسمح لي عافاك. وخا توريني الطريق من هنايا ديال اقرب بانكا؟
5059	4460	RAB	RAB	نقدرو نستقبلوك معا التلاتة ديال الزوال. ويلا كنتي باغي تكري شي ماطريال، خاصك تمشي ل الكلوب هاوص معا تلاتة للاربع.	نقدروا نستقبلوك مع الثلاثة ديال الزوال. وايلا كنتي باغي تكري شي ماطيريال، خاصك تمشي لالكلوب هاوس مع ثلاثة للاربع.
5060	4461	RAB	RAB	التيكيتة ديال الطوبيس دايرة ميا و تمانين ين.	التيكيتة ديال الطوبيس دايرة مية وثمانين ين.
5075	4462	RAB	RAB	فيناهيية بلاصت الباغاج؟	فين هي بلاصة باغاج؟
5102	4463	RAB	RAB	سمحلي، وخا تكحز شوية الملف من الكرسي ديالك إلا جات على خاطرك؟	اسمح لي، وخا تكحز شوية الملف من الكرسي ديالك ايلا جات على خاطرك؟
5103	4464	RAB	RAB	هاد النهار زوين، كاينة ولا لا؟	هاد النهار زوين، كاينة ولا لا؟
5143	4465	RAB	RAB	وخا تعطيني جوج بواطات ديال لكاضو؟	وخا تعطيني جوج بواطات ديال الكاضو؟
5174	4466	RAB	DOH	انا جاي من الجابون.	انا جاي من الجابون.
5180	4467	RAB	RAB	دابا نقلب. سمح ليا منلقاش سميتك.	دابا نقلب. اسمح لي ما نلقاش سميتك.
5216	4468	RAB	RAB	شحال خاصني غاع ايلا بغيت نمشي لهيها؟	شحال خاصني غاع ايلا بغيت نمشي لهيها؟
5222	4469	RAB	RAB	نقدر الناخود هاد لبرية؟	نقدر ناخذ هاد البرية؟
5228	4470	RAB	RAB	كاتاخود مابين يوماين حتال تلاتة.	كتاخوذ ما بين يومين حتى لثلاثة.
5252	4471	RAB	RAB	بغيت شي بولة الضو، عفاك.	بغيت شي بولة الضو، عافاك.
5254	4472	RAB	RAB	شنو هي آلايعاقة ديالك؟	شنو هي الايعاقة ديالك؟
5256	4473	RAB	RAB	واو، واعر غي خودو. بيخير دابا ولا عندي شرجم.	واو، واعر غي خوده. بيخير دابا ولا عندي شرجم.
5351	4474	RAB	RAB	إيلا مشيت ف الطوبيس شحال ندير د الوقت؟	ايلا مشيت فالطوبيس شحال ندير دالوقت؟
5378	4475	RAB	RAB	كاين كترت مايتعزل حتا مابقيت عارف شنو نختار.	كاين كثرت ما يتعزل حتى ما بقيت عارف شنو نختار.
5381	4476	RAB	RAB	لا، بغيت شي جين و شي أونسونبل ب السروال.	لا، بغيت شي جين وشي اونسونبل بالسروال.
5450	4477	RAB	RAB	بغيت نكري شي طوموبيل صغير.	بغيت نكري شي طوموبيل صغير.
5456	4478	RAB	RAB	واخا توقف هنايا، قدام هاد الفيترينا؟	وخا توقف هنايا، قدام هاد الفيترينا؟
5467	4479	RAB	RAB	كادير فيه بزاف د لملحا.	كتدير فيه بزاف دالملحة.
5476	4480	RAB	RAB	شحال من كارطونا د لحليب كاتشري ف السيمانا؟	شحال من كارطونا دالحليب كتشري فالسيمانا؟
5480	4481	RAB	RAB	واخا تعاود تشرح لييا؟	وخا تعاود تشرح لي؟
5508	4482	RAB	RAB	أوو، لهلا يخطيك. غادي نقيس هادشي.	أوو، الله لا يخطيك. غادي نقيس هاد الشي.
5514	4483	RAB	RAB	وخا تشوف إيلا عندك شي دوا ديال الدوخا ت عطيه ليه، عفاك؟	وخا تشوف ايلا عندك شي دوا ديال الدوخة تاعطيه ليه، عافاك؟
5517	4484	RAB	RAB	معرفتش كيفاش غادي نشرح ليك ب لونغلي.	ما عرفتش كيفاش غادي نشرح ليك بالاونجلي.
5582	4485	RAB	RAB	كيفاش غادي ندير ليه؟	كيفاش غادي ندير ليه؟
5593	4486	RAB	RAB	ايلا طرات شي حاجا. عيط لييا.	ايلا طرات شي حاجة. عيط لي.
5595	4487	RAB	RAB	سباغا ماط، عفاك.	صباغة ماط، عافاك.
5613	4488	RAB	RAB	نطلب لفطور دابا؟	نطلب الفطور دابا؟
5635	4489	RAB	RAB	قييد عندك هادشي كولو حنا نوصل ف لخر، عفاك.	قيد عندك هاد الشي كوله حتى نوصل فالاخر، عافاك.
5667	4490	RAB	DOH	طيحت الصوبا.	طيحت الصوبا.
5694	4491	RAB	RAB	لا، معنديش بزاف د لفلوس.	لا، ما عنديش بزاف دالفلوس.
5696	4492	RAB	RAB	اه، غادي ناخود الشومباني مع المقبلات.	آه، غادي ناخوذ الشومباني مع المقبلات.
5722	4493	RAB	RAB	خليني نشوف ليك ف لمحال ديالنا لاخور ايلا كان مازال باقي عندهوم ف سطوك.	خليني نشوف ليك فالمحال ديالنا الاخر ايلا كان ما زال باقي عندهم فالسطوك.
5728	4494	RAB	RAB	وقتاش كاطلع لمارييا د لبحر؟	وقتاش كطلع الماري دالبحر؟
5745	4495	RAB	RAB	باش ندير بحت على تاريخ ميريكان ف جامعة هارفرد.	باش ندير بحث على تاريخ مريكان فجامعة هارفرد.
5759	4496	RAB	RAB	بغيت نشري شي شال لواليدا. عندها كتر من ستين عام.	بغيت نشري شي شال للواليدة. عندها اكثر من ستين عام.
5764	4497	RAB	RAB	خدام هنايا؟	خدام هنايا؟
5766	4498	RAB	RAB	بغيت نخلص هاد لموكالاما لي درت.	بغيت نخلص هاد الموكالامة اللي درت.
5795	4499	RAB	RAB	كيفاش؟ يالاه سالينا هاد لماكلا و جايبين وحدا خرا.	كيفاش؟ يالله سالينا هاد الماكلا وجايبين واحدة اخرى.
5810	4500	RAB	TUN	عاودتي أكدتي.	عاودتي أكدتي.
5840	4501	RAB	TUN	واكا توصلني ل سبيطار؟	وخا توصلني لسبيطار؟
5844	4502	RAB	RAB	الريسطورو ماكايحل حتال التمنيا د الليل و كاتسد معا لعشرة.	الريسطورو ما كيحل حتى للثمانية دالليل وكتسد مع العشرة.
5853	4503	RAB	RAB	ينا حجرا كادير؟	اينى حجرة كيدير؟
5854	4504	RAB	RAB	بغيت شي كتاب ديال الدراري الصغار، عفاك.	بغيت شي كتاب ديال الدراري الصغار، عافاك.
5859	4505	RAB	RAB	سمحلي، بغيت ن آنيلي الريزيرفاسيو ديالي.	اسمح لي، بغيت من انولي الريزيرفاسيو ديالي.
5867	4506	RAB	RAB	فيناهييا لا بواط ديال الوقت؟	فين هي لا بواط ديال الوقت؟
5872	4507	RAB	RAB	بغين نلعب شي ماتش ديال البيز بول شي حاجة بروفيسيونيل.	بغيت نلعب شي ماتش ديال البيز بول شي حاجة بروفيسيونيل.
5880	4508	RAB	RAB	عندي رينديفو آخر هاد النهار.	عندي رونديفو آخر هاد النهار.
5885	4509	RAB	RAB	واش عندك هادا ف لخضر؟	واش عندك هادا فالاخضر؟
5929	4510	RAB	RAB	اه، هاهوا قدامي. واخا نشوف البيرمي ديالك، ايلا جات على خاطرك؟	آه، هاهوا قدامي. وخا نشوف البيرمي ديالك، ايلا جات على خاطرك؟
